id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actors,characters,director
tm259855,['fatherland'],MOVIE,"['1978', 'israeli', 'invasion', 'lebanon', 'child', 'try', 'sing', 'national', 'anthem', 'citizen', 'search', 'hope', 'wartorn', 'south']",OLD,3.0,74,['documentation'],"['LB', 'CA', 'FR']",,tt0170799,6.1,47.0,0.6,5.2,,,
tm356209,['singapore'],MOVIE,"['employee', 'disappears', 'singapore', 'shyam', 'travel', 'india', 'investigate', 'absence', 'becomes', 'entangled', 'deadly', 'plot']",OLD,3.0,158,"['drama', 'thriller', 'crime']",['IN'],,tt0268639,6.4,84.0,0.792,6.3,"['shammi kapoor', 'padmini', 'maria menado', 'shashikala', 'agha']","['shyam', 'lata', 'maria', 'shobha', 'cha choo']",['shakti samanta']
tm200475,"['beirut', 'oh']",MOVIE,"['aftermath', '1967', 'defeat', 'four', 'young', 'lebanese', 'try', 'figure', 'place', 'society', 'whose', 'rule', 'seem', 'changed', 'proved', 'extraordinary', 'anticipation', 'civil', 'war', 'would', 'engulf', 'country', 'film', 'edited']",OLD,3.0,110,['drama'],['LB'],,tt0169599,6.4,108.0,1.025,7.2,"['ezzat el alaili', 'mireille maalouf', 'joseph bou nassar', 'philippe akiki', 'ahmed al zain']","['nan', 'nan', 'nan', 'nan', 'nan']",['maroun bagdadi']
tm90896,"['return', 'prodigal', 'son']",MOVIE,"['andre', 'gide', 'adaptation', 'activist', 'released', 'many', 'year', 'prison', 'return', 'home', 'shaking', 'established', 'relationship', 'among', 'family', 'member', 'farm', 'governed', 'strict', 'father', 'demonstrating', 'chahines', 'eclecticism', 'elegant', 'melodrama', 'exuberant', 'musical', 'layered', 'allegory', 'profound', 'portrait', 'personal', 'political', 'disillusionment']",OLD,3.0,124,"['music', 'drama', 'crime']","['DZ', 'EG']",,tt0074168,7.2,780.0,1.858,5.3,"['mahmoud elmeliguy', 'hoda soltan', 'shukri sarhan', 'soheir elmorshidy', 'hesham selim', 'majida el roumi', 'ali el sherif', 'rajaa hussain', 'sid ali kouiret', 'ali mahrez', 'ahmad bedir']","['madbouli', 'nan', 'tolba', 'fatma', 'ibrahim', 'tafida', 'nan', 'nan', 'nan', 'nan', 'nan']",['youssef chahine']
tm336403,['khoon'],MOVIE,"['crazed', 'killer', 'blaze', 'trail', 'blood', 'anxious', 'city', 'hardened', 'cop', 'aim', 'take', 'mean', 'remake', 'dirty', 'harry']",OLD,3.0,131,"['crime', 'thriller']",['IN'],,tt0230412,5.1,41.0,1.948,3.8,"['mahendra sandhu', 'danny denzongpa', 'jagdeep', 'faryal', 'padma khanna', 'asit sen', 'karan dewan', 'agha', 'murad', 'sabina']","['nan', 'nan', 'nan', 'nan', 'nan', 'julies father', 'nan', 'nan', 'nan', 'nan']",['mohammed hussain']
tm107372,['manoranjan'],MOVIE,"['havaldar', 'ratan', 'rookie', 'local', 'police', 'station', 'assigned', 'duty', 'foot', 'patrol', 'manoranjan', 'street', 'notorious', 'redlight', 'area', 'first', 'day', 'job', 'strike', 'conversation', 'goodlooking', 'young', 'woman', 'named', 'nisha', 'tell', 'possible', 'violation', 'suppression', 'immoral', 'trafficking', 'act', 'taking', 'place', 'witness', 'several', 'woman', 'soliciting', 'men', 'decides', 'call', 'paddy', 'wagon', 'get', 'arrested', 'ala', 'one', 'frequenting', 'prostitute', 'none', 'ratan', 'superior', 'officer', 'immediately', 'summons', 'removed', 'service', 'corruption', 'charge', 'take', 'pity', 'homeless', 'unemployed', 'asks', 'live', 'want', 'sell', 'body', 'work', 'night', 'take', 'guise', 'rich', 'nawab', 'spends', 'time']",OLD,3.0,162,"['romance', 'drama', 'comedy']",['IN'],,tt0071811,6.5,237.0,1.532,5.3,,,
tm358653,['ujala'],MOVIE,"['honest', 'man', 'dream', 'better', 'life', 'family', 'childhood', 'friend', 'lead', 'world', 'crime', 'keep', 'happiness', 'reach']",OLD,3.0,142,"['romance', 'crime', 'drama']",['IN'],,tt0157132,6.6,78.0,0.84,6.0,"['mala sinha', 'shammi kapoor', 'raaj kumar', 'leela chitnis', 'kumkum', 'dhumal', 'tun tun', 'asrani', 'suresh']","['chabeli', 'ramu', 'kalu', 'ramus mother', 'kammo', 'bhulo', 'nan', 'nan', 'nan']",
tm259684,['whisper'],MOVIE,"['every', 'station', 'site', 'filled', 'poetry', 'nostalgia', 'bygone', 'era', 'poet', 'dashed', 'dream', 'idealized', 'vision', 'country', 'coincide', 'director']",OLD,3.0,93,['documentation'],"['CA', 'FR', 'LB']",,tt0170803,7.8,78.0,0.6,5.0,['nadia tueni'],['nan'],['maroun bagdadi']
tm403346,"['chadi', 'jawani', 'budhe', 'nu']",MOVIE,"['smalltime', 'businessman', 'b', 'sood', 'reach', 'naughty', 'forty', 'wife', 'good', 'enough', 'anymore', 'decides', 'need', 'modern', 'date', 'mistress', 'resulting', 'hilarious', 'situation']",OLD,3.0,135,['romance'],['IN'],,tt3290368,4.6,14.0,0.62,6.0,,,
tm16812,['bandie'],MOVIE,"['maharaj', 'brajbhan', 'life', 'wealthy', 'lifestyle', 'bharatpur', 'india', 'along', 'wife', 'badi', 'rani', 'unable', 'conceive', 'choice', 'leave', 'reign', 'brajbans', 'widowed', 'cousin', 'vikram', 'son', 'kanchan', 'find', 'pregnant', 'plot', 'first', 'sully', 'character', 'abducted', 'shunned', 'decides', 'killed', 'killer', 'change', 'heart', 'let', 'live', 'give', 'birth', 'name', 'bhola', 'start', 'living', 'simple', 'mandir', 'help', 'poojary', 'year', 'later', 'find', 'alive', 'kill', 'well', 'poojarys', 'witness', 'manages', 'escape', 'start', 'poor', 'widow', 'grows', 'uneducated', 'make', 'crime']",OLD,2.5,141,"['drama', 'action', 'romance']",['IN'],,tt1219315,4.4,35.0,1.166,6.0,"['uttam kumar', 'sulakshana pandit', 'utpal dutt']","['nan', 'nan', 'nan']",['alo sarkar']
tm155787,['goodfellas'],MOVIE,"['true', 'story', 'henry', 'hill', 'halfirish', 'halfsicilian', 'brooklyn', 'kid', 'adopted', 'neighbourhood', 'gangster', 'early', 'age', 'climb', 'rank', 'mafia', 'family', 'guidance', 'jimmy', 'conway']",OLD,4.0,145,"['drama', 'crime']",['US'],,tt0099685,8.7,1131681.0,50.387,8.463,"['ray liotta', 'robert de niro', 'joe pesci', 'lorraine bracco', 'paul sorvino', 'frank sivero', 'tony darrow', 'mike starr', 'frank vincent', 'chuck low', 'frank dileo', 'henny youngman', 'gina mastrogiacomo', 'catherine scorsese', 'charles scorsese', 'suzanne shepherd', 'debi mazar', 'margo winkler', 'welker white', 'jerry vale', 'julie garfield', 'christopher serrone', 'elaine kagan', 'beau starr', 'kevin corrigan', 'michael imperioli', 'robbie vinton', 'johnny williams', 'daniel p conte', 'tony conforti', 'frank pellegrino', 'ronald maccone', 'tony sirico', 'joseph donofrio', 'steve forleo', 'richard dioguardi', 'frank adonis', 'john manca', 'joseph bono', 'katherine wallach', 'mark evan jacobs', 'angela pietropinto', 'marianne leone cooper', 'marie michaels', 'lonardo', 'melissa prophet', 'illeana douglas', 'susan varon', 'elizabeth whitcraft', 'clem caserta', 'samuel l jackson', 'fran mcgee', 'paul herman', 'edward mcdonald', 'edward hayes', 'gina mattia', 'joel calendrillo', 'anthony valentin', 'edward d murphy', 'michael citriniti', 'peter hock', 'erasmus c alfano', 'john di benedetto', 'manny alfaro', 'thomas lowry', 'margaret smith', 'richard mullally', 'frank albanese', 'paul mcisaac', 'bob golub', 'louis eppolito', 'tony lip', 'mikey black', 'peter cicale', 'anthony powers', 'vincent pastore', 'anthony alessandro', 'victor colicchio', 'mike contessa', 'philip suriano', 'paul mougey', 'norman barbera', 'anthony polemeni', 'james quattrochi', 'lawrence sacco', 'dino laudicina', 'irving welzer', 'jesse kirtzman', 'russell halley', 'spencer bradley', 'bob altman', 'joanna bennett', 'gayle lewis', 'gaetano lisi', 'luke walter', 'ed deacy', 'larry silvestri', 'john cha cha ciarcia', 'vito picone', 'janis corsair', 'lisa dapolito', 'frank aquilino', 'vito antuofermo', 'vincent gallo', 'gaetano logiudice', 'garry pastore', 'nicole burdette', 'stella keitel', 'dominique devito', 'michaelangelo graziano', 'paula kcira', 'nadine kay', 'tony ellis', 'peter onorati', 'jamie deroy', 'joel blake', 'h clay dear', 'thomas hewson', 'gene canfield', 'margaux guerard', 'violet gaynor', 'tobin bell', 'berlinda tolbert', 'nancy cassaro', 'adam wandt', 'joe gioco', 'isiah whitlock jr', 'alyson jones', 'ruby gaynor', 'bo dietl', 'frank cassini', 'anthony caso', 'lisa bostnar', 'billy l sullivan', 'daniela barbosa']","['henry hill', 'james conway', 'tommy devito', 'karen hill', 'paul cicero', 'frankie carbone', 'sonny bunz', 'frenchy', 'billy batts', 'morris kessler', 'tuddy cicero', 'himself', 'janice rossi', 'tommys mother', 'vinnie', 'karens mother', 'sandy', 'belle kessler', 'lois byrd', 'himself', 'mickey conway', 'young henry', 'henrys mother', 'henrys father', 'michael hill', 'spider', 'bobby  vinton', 'johnny roastbeef', 'dr dan', 'tony', 'johnny dio', 'ronnie', 'tony stacks', 'young tommy', 'city detective 1', 'city detective 2', 'anthony stabile', 'nickey eyes', 'mikey franzese', 'diane', 'bruce', 'ciceros wife', 'tuddys wife', 'mrs carbone', 'frenchys wife', 'angie', 'rosie', 'susan', 'tommys girlfriend', 'joe buddha', 'stacks edwards', 'johnny roastbeefs wife', 'dealer', 'edward mcdonald', 'defense attorney', 'young henrys sister 2', 'young henrys older brother', 'young michael', 'liquor cop 1', 'liquor cop 2', 'mailman', 'barbeque wiseguy', 'bleeding man', 'gambling doorman', 'hijacked driver', 'school guard', 'cop 1', 'mob lawyer', 'judge  1956', 'truck driver at diner', 'fat andy', 'frankie the wop', 'freddy no nose', 'pete the killer', 'jimmy two times', 'man with coatrack', 'henrys 60s crew', 'henrys 60s crew', 'cicero 60s crew', 'ciceros 60s crew', 'terrorized waiter', 'bouncer', 'copa captain', 'henry greeter 1', 'henry greeter 2', 'henry greeter 3', 'copa announcer', 'beach club waiter', 'bruces brother 1', 'bruces brother 2', 'karens dad', 'marie 1', 'marie 2', 'paul 3', 'truck driver', 'detective deacy', 'detective silvestri', 'batts crew 1', 'vito', 'vitos girlfriend', 'lisa', 'batts crew 2', 'prizefighter', 'henrys 70s crew', 'henrys 70s crew', 'henrys 70s crew', 'carbones girlfriend', 'henrys older child  judy', 'henrys baby  ruth', 'bar patron', 'janices girlfriend 1', 'janoces girlfriend 2', 'bridal shop owner', 'florida bookie', 'bookies sister', 'judge  1971', 'security guard with lobsters', 'drug buyer', 'prison guard in booth', 'judy hill at 10 years', 'ruth hill at 8 years', 'parole officer', 'stacks girlfriend', 'joe buddhas wife', 'kid', 'garbage man', 'doctor', 'judy hill at 13 years', 'ruth hill at 11 years', 'arresting narc', '50s wiseguy uncredited', 'truck hijacker uncredited', 'nickey eyes girlfriend uncredited', 'jimmys son uncredited', 'young henrys sister 1']",['martin scorsese']
tm22327,"['full', 'metal', 'jacket']",MOVIE,"['pragmatic', 'u', 'marine', 'observes', 'dehumanizing', 'effect', 'usvietnam', 'war', 'fellow', 'recruit', 'brutal', 'boot', 'camp', 'training', 'bloody', 'street', 'fighting', 'hue']",OLD,4.0,117,"['war', 'drama']","['US', 'GB']",,tt0093058,8.3,729274.0,32.937,8.1,"['matthew modine', 'adam baldwin', 'vincent donofrio', 'r lee ermey', 'dorian harewood', 'arliss howard', 'kevyn major howard', 'ed oross', 'john terry', 'bruce boa', 'kieron jecchinis', 'jon stafford', 'tim colceri', 'peter edmund', 'kirk taylor', 'ian tyler', 'gary landon mills', 'sal lopez', 'papillon soo', 'ngoc le', 'tan hung francione', 'marcus damico', 'costas dino chimona', 'keith hodiak', 'peter merrill', 'herbert norville', 'gil kopel', 'philip bailey', 'robert e hartenberger', 'steve hudson', 'john curtis', 'chris maybach', 'gary smith', 'michael anthony williams', 'john wilson', 'tony carey', 'vivian kubrick', 'stanley kubrick', 'david palffy', 'john ward', 'david george']","['pvt joker', 'animal mother', 'pvt pyle', 'gny sgt hartman', 'eightball', 'pvt cowboy', 'rafterman', 'lt touchdown', 'lt lockhart', 'poge colonel', 'crazy earl', 'doc jay', 'doorgunner', 'snowball', 'payback', 'lt cleves', 'donlon', 'the rock', 'da nang hooker', 'vc sniper', 'arvn pimp', 'hand job', 'chili', 'daddy da', 'tv journalist', 'daytona dave', 'stork', 'parris island recruit and vietnam platoon', 'parris island recruit and vietnam platoon', 'parris island recruit and vietnam platoon', 'parris island recruit and vietnam platoon', 'parris island recruit and vietnam platoon', 'parris island recruit and vietnam platoon', 'parris island recruit and vietnam platoon', 'parris island recruit and vietnam platoon', 'parris island recruit and vietnam platoon', 'news camera operator at mass grave uncredited', 'murphy voice uncredited', 'mass grave soldier uncredited', 'tv camera operator uncredited', 'parris island recruit and vietnam platoon']",['stanley kubrick']
tm180542,"['upon', 'time', 'america']",MOVIE,"['former', 'prohibitionera', 'jewish', 'gangster', 'return', 'lower', 'east', 'side', 'manhattan', 'thirty', 'year', 'later', 'must', 'confront', 'ghost', 'regret', 'old', 'life']",OLD,4.0,139,"['crime', 'drama', 'european']","['US', 'IT']",,tt0087843,8.3,345714.0,28.937,8.453,"['robert de niro', 'james woods', 'elizabeth mcgovern', 'joe pesci', 'tuesday weld', 'burt young', 'treat williams', 'danny aiello', 'richard bright', 'james hayden', 'william forsythe', 'darlanne fluegel', 'larry rapp', 'olga karlatos', 'frank gio', 'jennifer connelly', 'scott schutzman tiler', 'rusty jacobs', 'brian bloom', 'mike monetti', 'adrian curran', 'julie cohen', 'noah moazezi', 'james russo', 'clem caserta', 'frank sisto', 'jerry strivelli', 'mike gendel', 'sandra solberg', 'margherita pace', 'paul herman', 'bruno iannone', 'bruno bilotta', 'ray dittrich', 'richard foronjy', 'mario brega', 'angelo florio', 'marcia jean kurtz', 'gerard murphy', 'dutch miller', 'robert harper', 'amy ryder', 'karen shallo', 'frankie caserta', 'joey marzella', 'marvin scott', 'ann neville', 'joey faye', 'linda ipanema', 'tandy cronyn', 'richard zobel', 'baxter harris', 'arnon milchan', 'marty licata', 'estelle harris', 'gerritt debeer', 'alexander godfrey', 'cliff cudney', 'paul farentino', 'bruce bahrenburg', 'mort freeman', 'massimo liti', 'jay zeely', 'salvatore billa', 'greg anthony', 'scott coffey', 'matteo cafiso', 'nunzio giuliani', 'nelson camp', 'dario iori', 'ole jorgensen', 'francesca leone', 'chuck low', 'ron nummi', 'ryan paris', 'nicola roberto', 'gianni sanjust', 'alex serra', 'susan spafford', 'mark frazer', 'maria pia monicelli', 'louise fletcher', 'claudio mancini']","['david noodles aaronson', 'maximilian max bercovicz', 'deborah gelly', 'frankie monaldi', 'carol', 'joe', 'james conway odonnell', 'police chief vincent aiello', 'chicken joe', 'patrick patsy goldberg', 'philip cockeye stein', 'eve', 'fat moe gelly', 'woman in the puppet theatre', 'beefy', 'young deborah', 'young noodles', 'young max  david bailey', 'young patsy', 'young fat moe gelly', 'young cockeye', 'young peggy', 'dominic', 'bugsy', 'al capuano', 'fred capuano', 'johnny capuano', 'irving gold', 'friend of young deborah', 'young deborah double', 'monkey', 'thug', 'chinese theater spectator uncredited', 'trigger', 'officer whitey', 'mandy', 'willie the ape', 'maxs mother', 'crowning', 'van linden', 'sharkey', 'peggy', 'mrs aiello', 'bugsys gang', 'bugsys gang', 'interviewer', 'girl in coffin', 'adorable old man', 'nurse thompson', 'reporter 1', 'reporter 2', 'reporter 3', 'chauffeur', 'cemetery caretaker', 'peggys mother', 'drunk', 'newstand man', 'mounted policeman', '2nd mounted policeman', 'sgt p halloran', 'street singer', 'young macr', 'foreman', 'one of beefys thugs uncredited', 'bar room patron uncredited', 'bugsys gang uncredited', 'boy in park uncredited', 'speakeasy drum player uncredited', 'newspaper salesman uncredited', 'speakeasy banjo player uncredited', 'speakeasy percussionist uncredited', 'david baileys girlfriend uncredited', 'deborah gellys father uncredited', 'waiter uncredited', 'speakeasy patron uncredited', 'speakeasy trumpet player uncredited', 'speakeasy clarinet player uncredited', 'speakeasy vocalist uncredited', 'nurse uncredited', 'pimp uncredited', 'prostitute uncredited', 'riverdale cemetery director uncredited', 'syndacalist uncredited']",['sergio leone']
tm138875,"['harry', 'met', 'sally']",MOVIE,"['travel', 'chicago', 'new', 'york', 'harry', 'sally', 'debate', 'whether', 'sex', 'ruin', 'friendship', 'man', 'woman', 'eleven', 'year', 'later', 'theyre', 'still', 'closer', 'finding', 'answer']",OLD,4.0,96,"['comedy', 'romance', 'drama']",['US'],,tt0098635,7.7,216199.0,15.123,7.4,"['billy crystal', 'meg ryan', 'carrie fisher', 'bruno kirby', 'steven ford', 'lisa jane persky', 'michelle nicastro', 'gretchen palmer', 'robert alan beuth', 'david burdick', 'joe viviani', 'harley jane kozak', 'joseph hunt', 'kevin rooney', 'franc luz', 'tracy reiner', 'kyle t heffner', 'kimberley lamarque', 'stacey katzin', 'estelle reiner', 'john arceri', 'connie sawyer', 'kuno sponholz', 'katherine squire', 'frances chaney', 'bernie hern', 'rose wright', 'aldo rossi', 'dona hardy', 'peter pan', 'jane chung', 'bob ader', 'jeff dlugolecki', 'nicholas glaeser', 'randy james', 'stanley moore', 'larry sherman', 'marilyn spanier', 'john speredakos', 'terry vaughan', 'anthony welch']","['harry burns', 'sally albright', 'marie', 'jess', 'joe', 'alice', 'amanda', 'stewardess', 'man on aisle', '9 year old boy', 'judge', 'helen', 'waiter at wedding', 'ira', 'julian', 'emily', 'gary', 'waitress', 'hostess', 'older woman customer', 'christmas tree salesman', 'documentary couple', 'documentary couple', 'documentary couple', 'documentary couple', 'documentary couple', 'documentary couple', 'documentary couple', 'documentary couple', 'documentary couple', 'documentary couple', 'tap dancer uncredited', 'college student uncredited', 'waiter uncredited', 'diner patron uncredited', 'truck driver uncredited', 'dinner uncredited', 'tap dancer uncredited', 'new years partygoer uncredited', 'giants fan uncredited', 'restaurant patron uncredited']",['rob reiner']
